code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
EEE,2013J,572403,M,South West Region,A Level or Equivalent,90-100%,0-35,0,30,N,Fail
EEE,2013J,572515,M,Wales,Lower Than A Level,20-30%,0-35,0,60,Y,Distinction
EEE,2013J,572570,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
EEE,2013J,572602,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
EEE,2013J,572891,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
EEE,2013J,572944,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail
EEE,2013J,573153,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,90,N,Pass
EEE,2013J,573200,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Distinction
EEE,2013J,573214,M,South West Region,HE Qualification,60-70%,0-35,0,60,N,Pass
EEE,2013J,573292,M,Ireland,A Level or Equivalent,40-50%,0-35,0,75,N,Pass
EEE,2013J,573336,M,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
EEE,2013J,573377,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
EEE,2013J,573440,M,Scotland,Lower Than A Level,30-40%,0-35,0,120,N,Distinction
EEE,2013J,573462,F,Wales,HE Qualification,10-20,35-55,0,60,N,Fail
EEE,2013J,573550,M,Wales,Lower Than A Level,70-80%,0-35,0,30,N,Pass
EEE,2013J,573593,M,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
EEE,2013J,573662,M,London Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
EEE,2013J,573742,M,East Anglian Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
EEE,2013J,573920,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass
EEE,2013J,574038,M,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
EEE,2013J,574101,M,South West Region,Lower Than A Level,60-70%,35-55,0,60,N,Fail
EEE,2013J,574259,M,South West Region,HE Qualification,80-90%,0-35,0,30,N,Distinction
EEE,2013J,574399,M,Ireland,Lower Than A Level,,35-55,0,30,N,Fail
EEE,2013J,574507,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,30,N,Pass
EEE,2013J,574586,M,Ireland,A Level or Equivalent,70-80%,35-55,0,90,N,Pass
EEE,2013J,574608,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
EEE,2013J,574830,F,Scotland,Lower Than A Level,90-100%,0-35,0,90,N,Pass
EEE,2013J,574888,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
EEE,2013J,574983,M,Ireland,Lower Than A Level,,35-55,0,60,N,Pass
EEE,2013J,575047,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
EEE,2013J,575166,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
EEE,2013J,575241,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
EEE,2013J,575318,M,North Western Region,HE Qualification,0-10%,0-35,0,60,N,Fail
EEE,2013J,575336,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
EEE,2013J,575343,M,Scotland,HE Qualification,80-90%,0-35,0,30,N,Fail
EEE,2013J,575401,M,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Distinction
EEE,2013J,575419,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,90,N,Fail
EEE,2013J,575545,M,Scotland,HE Qualification,0-10%,0-35,0,60,N,Pass
EEE,2013J,575553,M,Ireland,A Level or Equivalent,90-100%,0-35,0,30,N,Pass
EEE,2013J,575703,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
EEE,2013J,575733,M,Wales,Lower Than A Level,20-30%,35-55,0,60,N,Distinction
EEE,2013J,575745,F,North Region,HE Qualification,,0-35,0,130,N,Pass
EEE,2013J,575762,M,Yorkshire Region,HE Qualification,40-50%,35-55,0,60,N,Pass
EEE,2013J,575763,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,30,N,Pass
EEE,2013J,575764,F,North Western Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass
EEE,2013J,576036,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
EEE,2013J,576191,M,Scotland,HE Qualification,10-20,0-35,0,120,N,Fail
EEE,2013J,576202,M,North Region,Lower Than A Level,10-20,35-55,0,60,N,Fail
EEE,2013J,576292,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
EEE,2013J,576405,M,Scotland,HE Qualification,20-30%,0-35,0,60,Y,Pass
EEE,2013J,576439,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,30,N,Pass
EEE,2013J,576516,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
EEE,2013J,576631,M,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
EEE,2013J,576750,M,South Region,HE Qualification,60-70%,35-55,0,60,N,Pass
EEE,2013J,576909,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction
EEE,2013J,576962,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
EEE,2013J,577148,M,London Region,A Level or Equivalent,0-10%,0-35,0,30,N,Fail
EEE,2013J,577235,M,North Western Region,Lower Than A Level,20-30%,35-55,0,90,N,Pass
EEE,2013J,577427,M,Scotland,A Level or Equivalent,50-60%,0-35,0,90,N,Pass
EEE,2013J,577551,M,North Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass
EEE,2013J,577560,M,South West Region,HE Qualification,50-60%,0-35,0,60,N,Fail
EEE,2013J,577686,M,North Region,A Level or Equivalent,,0-35,0,60,N,Pass
EEE,2013J,577735,M,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
EEE,2013J,577784,F,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
EEE,2013J,577995,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Distinction
EEE,2013J,578000,M,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
EEE,2013J,578034,M,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
EEE,2013J,578056,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
EEE,2013J,578438,M,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
EEE,2013J,578450,F,East Anglian Region,Lower Than A Level,10-20,0-35,0,120,N,Fail
EEE,2013J,578472,M,Scotland,Lower Than A Level,90-100%,35-55,0,60,N,Fail
EEE,2013J,578654,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,150,N,Fail
EEE,2013J,578725,M,Scotland,HE Qualification,90-100%,0-35,0,60,N,Fail
EEE,2013J,578736,M,Scotland,HE Qualification,10-20,35-55,0,90,N,Pass
EEE,2013J,578820,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
EEE,2013J,579011,M,North Western Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass
EEE,2013J,579027,M,Scotland,HE Qualification,40-50%,0-35,0,90,N,Fail
EEE,2013J,579130,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,30,Y,Pass
EEE,2013J,579199,F,East Midlands Region,Lower Than A Level,70-80%,0-35,0,90,N,Fail
EEE,2013J,579206,M,Wales,A Level or Equivalent,10-20,35-55,0,60,N,Fail
EEE,2013J,579340,M,South Region,Lower Than A Level,60-70%,0-35,0,90,N,Distinction
EEE,2013J,579343,M,West Midlands Region,HE Qualification,40-50%,0-35,0,60,N,Distinction
EEE,2013J,579604,M,North Western Region,Lower Than A Level,70-80%,0-35,0,30,N,Fail
EEE,2013J,579723,M,South East Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass
EEE,2013J,580372,M,Yorkshire Region,HE Qualification,70-80%,0-35,0,60,N,Fail
EEE,2013J,580719,F,Scotland,HE Qualification,80-90%,35-55,0,60,N,Distinction
EEE,2013J,580774,M,Wales,Lower Than A Level,50-60%,0-35,0,120,N,Fail
EEE,2013J,580970,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
EEE,2013J,581123,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,150,N,Pass
EEE,2013J,581179,M,South East Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass
EEE,2013J,581234,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
EEE,2013J,581340,M,Scotland,HE Qualification,90-100%,0-35,0,60,N,Distinction
EEE,2013J,581438,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction
EEE,2013J,581439,M,West Midlands Region,HE Qualification,70-80%,0-35,0,60,N,Fail
EEE,2013J,581533,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
EEE,2013J,581708,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,30,N,Pass
EEE,2013J,581716,F,Ireland,Lower Than A Level,0-10%,0-35,0,180,N,Pass
EEE,2013J,581744,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
EEE,2013J,581914,M,Scotland,HE Qualification,0-10%,0-35,0,90,N,Pass
EEE,2013J,582087,M,Scotland,Lower Than A Level,40-50%,0-35,0,90,N,Pass
EEE,2013J,582514,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
EEE,2013J,582723,M,North Region,Lower Than A Level,10-20,35-55,0,60,N,Pass
EEE,2013J,582768,M,Ireland,A Level or Equivalent,90-100%,0-35,0,90,Y,Fail
EEE,2013J,582827,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
EEE,2013J,582913,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Distinction
EEE,2013J,583032,M,Scotland,HE Qualification,50-60%,0-35,0,60,N,Distinction
EEE,2013J,583052,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
EEE,2013J,583186,M,North Western Region,Lower Than A Level,20-30%,0-35,0,90,N,Fail
EEE,2013J,583192,F,Scotland,HE Qualification,90-100%,0-35,0,75,N,Pass
EEE,2013J,583238,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Distinction
EEE,2013J,583714,M,South West Region,A Level or Equivalent,60-70%,0-35,0,90,N,Pass
EEE,2013J,583839,M,Scotland,Lower Than A Level,60-70%,35-55,0,60,N,Fail
EEE,2013J,583855,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,N,Pass
EEE,2013J,583933,M,Scotland,Lower Than A Level,30-40%,35-55,0,75,N,Fail
EEE,2013J,584191,M,East Midlands Region,HE Qualification,70-80%,0-35,0,60,N,Pass
EEE,2013J,584386,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,Pass
EEE,2013J,584414,M,Wales,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
EEE,2013J,584443,F,Scotland,Lower Than A Level,70-80%,0-35,0,90,Y,Distinction
EEE,2013J,584553,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass
EEE,2013J,584567,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail
EEE,2013J,585011,M,Scotland,HE Qualification,80-90%,0-35,0,120,N,Pass
EEE,2013J,585279,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction
EEE,2013J,585433,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Pass
EEE,2013J,585455,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction
EEE,2013J,585464,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
EEE,2013J,585471,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction
EEE,2013J,585758,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
EEE,2013J,585837,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
EEE,2013J,586046,M,West Midlands Region,HE Qualification,20-30%,35-55,0,30,N,Pass
EEE,2013J,586047,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,30,N,Pass
EEE,2013J,586060,M,South Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
EEE,2013J,586132,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail
EEE,2013J,586137,M,North Region,HE Qualification,,0-35,0,30,N,Pass
EEE,2013J,586236,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
EEE,2013J,586261,M,London Region,Lower Than A Level,70-80%,35-55,0,90,N,Distinction
EEE,2013J,586314,M,North Western Region,A Level or Equivalent,50-60%,35-55,0,60,N,Fail
EEE,2013J,586473,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Fail
EEE,2013J,586476,F,South East Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass
EEE,2013J,586621,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
EEE,2013J,586668,M,South Region,A Level or Equivalent,70-80%,0-35,0,30,N,Pass
EEE,2013J,586716,M,Scotland,HE Qualification,80-90%,0-35,0,90,N,Pass
EEE,2013J,586750,M,Ireland,Lower Than A Level,,35-55,0,60,N,Pass
EEE,2013J,586838,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,30,N,Pass
EEE,2013J,586921,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
EEE,2013J,586962,M,South Region,A Level or Equivalent,80-90%,0-35,0,90,N,Pass
EEE,2013J,586979,M,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Fail
EEE,2013J,587014,M,South Region,A Level or Equivalent,80-90%,0-35,0,30,N,Fail
EEE,2013J,587226,M,Scotland,Lower Than A Level,10-20,0-35,0,30,Y,Fail
EEE,2013J,587319,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
EEE,2013J,587346,M,Wales,A Level or Equivalent,50-60%,0-35,0,30,N,Pass
EEE,2013J,587382,M,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
EEE,2013J,587547,M,Yorkshire Region,A Level or Equivalent,0-10%,35-55,0,30,N,Pass
EEE,2013J,587616,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
EEE,2013J,587621,F,London Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail
EEE,2013J,587682,M,South West Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
EEE,2013J,587714,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction
EEE,2013J,587906,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction
EEE,2013J,587911,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction
EEE,2013J,588125,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
EEE,2013J,588231,M,London Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass
EEE,2013J,588280,M,South East Region,A Level or Equivalent,50-60%,35-55,0,60,N,Distinction
EEE,2013J,588402,M,Wales,Lower Than A Level,60-70%,35-55,0,60,N,Pass
EEE,2013J,588442,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Pass
EEE,2013J,588502,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
EEE,2013J,588524,M,Scotland,HE Qualification,70-80%,0-35,0,60,N,Distinction
EEE,2013J,588583,M,London Region,HE Qualification,30-40%,0-35,0,60,N,Fail
EEE,2013J,588628,M,South West Region,A Level or Equivalent,60-70%,55<=,0,60,N,Distinction
EEE,2013J,588676,M,Scotland,HE Qualification,80-90%,0-35,0,90,N,Pass
EEE,2013J,588710,M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
EEE,2013J,588835,M,Scotland,Lower Than A Level,50-60%,0-35,0,30,N,Pass
EEE,2013J,588942,M,West Midlands Region,HE Qualification,90-100%,0-35,0,60,N,Fail
EEE,2013J,589055,F,North Region,Lower Than A Level,,0-35,0,60,N,Fail
EEE,2013J,589211,M,Scotland,A Level or Equivalent,70-80%,35-55,0,120,N,Pass
EEE,2013J,589327,M,Scotland,HE Qualification,70-80%,0-35,0,60,N,Pass
EEE,2013J,589380,M,Wales,HE Qualification,10-20,0-35,0,60,N,Distinction
EEE,2013J,589506,M,North Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
EEE,2013J,589799,M,Wales,Lower Than A Level,80-90%,0-35,0,30,N,Fail
EEE,2013J,589894,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
EEE,2013J,589902,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
EEE,2013J,590017,M,East Anglian Region,HE Qualification,80-90%,0-35,0,30,N,Distinction
EEE,2013J,590072,M,Scotland,A Level or Equivalent,70-80%,0-35,0,90,N,Fail
EEE,2013J,590626,M,Scotland,Lower Than A Level,60-70%,35-55,0,60,N,Pass
EEE,2013J,590744,F,Scotland,HE Qualification,10-20,0-35,0,60,N,Pass
EEE,2013J,590877,M,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
EEE,2013J,590882,M,South Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass
EEE,2013J,591021,M,Ireland,Lower Than A Level,,0-35,0,60,N,Distinction
EEE,2013J,591165,M,Scotland,Lower Than A Level,10-20,0-35,0,30,N,Fail
EEE,2013J,591375,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction
EEE,2013J,591388,M,West Midlands Region,HE Qualification,60-70%,0-35,0,60,N,Distinction
EEE,2013J,591566,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
EEE,2013J,591869,M,North Region,HE Qualification,,0-35,0,30,N,Pass
EEE,2013J,591942,M,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass
EEE,2013J,591944,M,North Region,Lower Than A Level,40-50%,0-35,0,90,N,Fail
EEE,2013J,591958,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Distinction
EEE,2013J,591995,M,Scotland,A Level or Equivalent,40-50%,0-35,0,30,N,Pass
EEE,2013J,592003,M,Ireland,A Level or Equivalent,,0-35,0,60,N,Pass
EEE,2013J,592051,M,Scotland,HE Qualification,50-60%,35-55,0,120,Y,Pass
EEE,2013J,592172,M,North Western Region,Lower Than A Level,70-80%,0-35,0,90,N,Fail
EEE,2013J,592250,M,Scotland,HE Qualification,90-100%,0-35,0,30,N,Pass
EEE,2013J,592609,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction
EEE,2013J,592787,M,East Midlands Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass
EEE,2013J,592791,M,East Midlands Region,HE Qualification,40-50%,0-35,0,30,N,Fail
EEE,2013J,592842,M,Scotland,HE Qualification,30-40%,0-35,0,120,N,Fail
EEE,2013J,592895,F,North Region,Post Graduate Qualification,,0-35,0,30,N,Distinction
EEE,2013J,592961,M,North Western Region,HE Qualification,40-50%,35-55,0,60,N,Distinction
EEE,2013J,592997,M,London Region,HE Qualification,40-50%,35-55,0,60,N,Pass
EEE,2013J,593400,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail
EEE,2013J,593487,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass
EEE,2013J,593534,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass
EEE,2013J,593587,M,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
EEE,2013J,593787,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
EEE,2013J,593845,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail
EEE,2013J,593924,M,London Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction
EEE,2013J,594111,M,Wales,A Level or Equivalent,10-20,35-55,0,60,N,Pass
EEE,2013J,594157,M,South Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass
EEE,2013J,594199,M,South East Region,A Level or Equivalent,20-30%,0-35,0,90,Y,Pass
EEE,2013J,594233,M,North Region,A Level or Equivalent,20-30%,0-35,0,90,N,Fail
EEE,2013J,594246,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,Fail
EEE,2013J,594399,M,Scotland,Lower Than A Level,60-70%,0-35,0,30,N,Pass
EEE,2013J,594431,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
EEE,2013J,594452,M,Scotland,HE Qualification,90-100%,0-35,0,60,N,Fail
EEE,2013J,594458,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
EEE,2013J,594517,M,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
EEE,2013J,594602,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,90,N,Fail
EEE,2013J,594851,M,Scotland,Lower Than A Level,30-40%,0-35,0,90,N,Fail
EEE,2013J,594864,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,30,N,Fail
EEE,2013J,594976,M,Scotland,HE Qualification,10-20,0-35,0,30,N,Pass
EEE,2013J,595182,M,Scotland,HE Qualification,70-80%,0-35,0,90,N,Distinction
EEE,2013J,595189,M,Scotland,A Level or Equivalent,90-100%,35-55,0,60,N,Distinction
EEE,2013J,595244,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,90,N,Pass
EEE,2013J,595492,M,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
EEE,2013J,595515,M,Wales,A Level or Equivalent,40-50%,35-55,0,30,N,Fail
EEE,2013J,595553,M,North Region,HE Qualification,,0-35,0,30,N,Pass
EEE,2013J,595781,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
EEE,2013J,595938,M,East Midlands Region,HE Qualification,30-40%,35-55,0,30,N,Pass
EEE,2013J,596319,M,North Region,Post Graduate Qualification,,0-35,0,60,N,Pass
EEE,2013J,596361,M,North Region,Lower Than A Level,70-80%,35-55,0,90,N,Distinction
EEE,2013J,596404,M,London Region,Lower Than A Level,30-40%,35-55,0,90,N,Fail
EEE,2013J,596526,M,North Western Region,HE Qualification,90-100%,0-35,0,60,N,Pass
EEE,2013J,596789,M,Wales,A Level or Equivalent,50-60%,0-35,0,30,N,Pass
EEE,2013J,596812,F,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass
EEE,2013J,596931,M,South Region,HE Qualification,80-90%,0-35,0,60,N,Fail
EEE,2013J,597181,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
EEE,2013J,597206,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
EEE,2013J,597319,M,South West Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
EEE,2013J,597335,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
EEE,2013J,597363,M,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
EEE,2013J,597376,F,South Region,A Level or Equivalent,20-30%,0-35,0,120,Y,Pass
EEE,2013J,597459,M,London Region,HE Qualification,30-40%,0-35,0,60,N,Pass
EEE,2013J,597573,M,London Region,A Level or Equivalent,10-20,35-55,0,60,Y,Pass
EEE,2013J,597948,M,South West Region,HE Qualification,70-80%,35-55,0,30,N,Pass
EEE,2013J,598028,M,Yorkshire Region,HE Qualification,90-100%,0-35,0,60,N,Pass
EEE,2013J,598074,M,Scotland,A Level or Equivalent,30-40%,0-35,0,90,N,Distinction
EEE,2013J,598321,M,South Region,HE Qualification,80-90%,35-55,0,60,N,Pass
EEE,2013J,598547,M,Wales,Lower Than A Level,0-10%,0-35,0,30,N,Fail
EEE,2013J,598662,F,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
EEE,2013J,598809,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail
EEE,2013J,598819,M,East Anglian Region,HE Qualification,90-100%,0-35,0,60,N,Fail
EEE,2013J,598924,M,North Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
EEE,2013J,598963,M,North Western Region,HE Qualification,80-90%,35-55,0,30,N,Distinction
EEE,2013J,598973,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Distinction
EEE,2013J,599176,M,Wales,HE Qualification,90-100%,0-35,0,30,N,Pass
EEE,2013J,599284,M,Wales,Lower Than A Level,80-90%,0-35,0,30,N,Fail
EEE,2013J,599452,M,North Region,HE Qualification,,0-35,0,60,N,Pass
EEE,2013J,599478,F,North Region,A Level or Equivalent,,35-55,0,60,N,Pass
EEE,2013J,599479,M,North Region,A Level or Equivalent,,35-55,0,60,N,Pass
EEE,2013J,599542,M,Scotland,Lower Than A Level,10-20,0-35,0,90,N,Fail
EEE,2013J,599588,M,Wales,A Level or Equivalent,50-60%,0-35,0,90,N,Fail
EEE,2013J,599768,M,Wales,Lower Than A Level,30-40%,0-35,0,60,N,Pass
EEE,2013J,599893,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail
EEE,2013J,599902,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
EEE,2013J,599958,F,South East Region,HE Qualification,40-50%,0-35,0,150,N,Distinction
